fecha_hora,temperatura,precipitaciones,humedad_relativa,velocidad_viento,rafaga_viento,angulo_viento,direccion_viento,nubosidad,visibilidad,clima
05/01/2025 21:00,16.3,0,0.43,5,8.5,48,NE,1,10,Cielo cubierto
05/01/2025 22:00,15.4,0,0.45,2.2,3,76,ENE,1,10,Cielo cubierto
05/01/2025 23:00,14.9,0,0.66,1.1,1.4,186,S,0.81,10,Nublado
06/01/2025 00:00,14.5,0,0.5,2.2,3.1,216,SW,1,10,Cielo cubierto
06/01/2025 01:00,14,0,0.51,3.2,5,169,S,1,10,Cielo cubierto
06/01/2025 02:00,13.7,0,0.54,0.7,1.3,159,SSE,0.93,10,Cielo cubierto
06/01/2025 03:00,13.4,0,0.55,1.8,3.3,176,S,0.89,10,Cielo cubierto
06/01/2025 04:00,12.8,0,0.56,1.4,2.7,167,SSE,0.85,10,Nublado
06/01/2025 05:00,12.3,0,0.58,1.1,2.1,120,ESE,0.68,10,Nublado
06/01/2025 06:00,11.9,0,0.59,0.7,1.4,167,SSE,0.6,10,Nublado
06/01/2025 07:00,11.8,0,0.6,1.8,3.6,173,S,0.52,10,Parcialmente nublado
06/01/2025 08:00,11.9,0,0.58,0.7,1.4,209,SSW,0.75,10,Parcialmente nublado
06/01/2025 09:00,12,0,0.56,1.8,2.2,69,ENE,0.86,10,Parcialmente nublado
06/01/2025 10:00,13,0,0.55,3.6,4.1,40,NE,0.98,10,Cielo cubierto
06/01/2025 11:00,14,0,0.52,5,5.8,20,NNE,0.85,10,Cielo cubierto
06/01/2025 12:00,14.9,0,0.51,4.7,5.4,15,NNE,0.79,10,Cielo cubierto
06/01/2025 13:00,17.1,0,0.49,4.3,5,5,N,0.73,10,Nublado
06/01/2025 14:00,18.5,0,0.33,4,4.6,341,NNW,0.04,10,Soleado
06/01/2025 15:00,19.4,0,0.3,4,4.6,4,N,0.06,10,Soleado
06/01/2025 16:00,20,0,0.29,4.3,5,57,ENE,0.07,10,Soleado
06/01/2025 17:00,20,0,0.29,4.7,5.4,110,ESE,0.08,10,Soleado
06/01/2025 18:00,18.8,0,0.3,6.1,7.1,148,SSE,0.11,10,Soleado
06/01/2025 19:00,17.9,0,0.34,8.6,11.6,170,S,0.11,10,Despejado
06/01/2025 20:00,17,0,0.38,5,6.2,172,S,0.08,10,Despejado
06/01/2025 21:00,16.2,0,0.45,0.7,0.9,12,NNE,0.78,10,Lluvia moderada a intervalos
06/01/2025 22:00,15.5,0,0.5,3.6,4.2,344,NNW,0.05,10,Despejado
06/01/2025 23:00,14.7,0,0.48,4,4.7,15,NNE,1,10,Cielo cubierto
07/01/2025 00:00,14.2,0,0.55,3.2,4.1,38,NE,0.77,10,Lluvia moderada a intervalos
07/01/2025 01:00,13.9,0,0.56,1.4,1.8,61,ENE,0.06,10,Despejado
07/01/2025 02:00,13.6,0,0.57,0.7,0.8,346,NNW,0.07,10,Despejado
07/01/2025 03:00,13.3,0,0.58,3.2,3.9,111,ESE,0.07,10,Despejado
07/01/2025 04:00,13.1,0,0.59,1.8,2.2,146,SSE,0.07,10,Despejado
07/01/2025 05:00,12.9,0,0.59,2.2,2.6,183,S,0.08,10,Despejado
07/01/2025 06:00,12.8,0,0.59,1.4,1.8,152,SSE,0.07,10,Despejado
07/01/2025 07:00,12.7,0,0.6,2.2,2.7,211,SSW,0.08,10,Despejado
07/01/2025 08:00,12.8,0,0.6,1.1,1.3,229,SW,0.14,10,Soleado
07/01/2025 09:00,13.6,0,0.59,2.5,2.9,122,ESE,0.2,10,Soleado
07/01/2025 10:00,14.9,0,0.53,0.7,0.8,45,NE,0.27,10,Parcialmente nublado
07/01/2025 11:00,16.3,0,0.46,1.8,2.1,96,E,0.24,10,Soleado
07/01/2025 12:00,17.9,0,0.4,2.2,2.5,155,SSE,0.29,10,Parcialmente nublado
07/01/2025 13:00,19.3,0,0.34,0,0,295,WNW,0.23,10,Soleado
07/01/2025 14:00,20.4,0,0.3,2.2,2.5,140,SE,0.18,10,Soleado
07/01/2025 15:00,21,0,0.27,7.6,8.7,170,S,0.2,10,Soleado
07/01/2025 16:00,21.1,0,0.27,8.6,9.9,180,S,0.28,10,Parcialmente nublado
07/01/2025 17:00,20.6,0,0.28,13,14.9,172,S,0.17,10,Soleado
07/01/2025 18:00,19.7,0,0.32,13.7,15.7,185,S,0.23,10,Soleado
07/01/2025 19:00,18.3,0,0.38,10.8,12.4,188,S,0.22,10,Despejado
07/01/2025 20:00,17.1,0,0.44,2.9,3.5,197,SSW,0.17,10,Despejado
07/01/2025 21:00,16.6,0,0.46,2.2,2.7,165,SSE,0.17,10,Despejado
07/01/2025 22:00,16.1,0,0.48,2.9,3.3,158,SSE,0.15,10,Despejado
07/01/2025 23:00,15.7,0,0.51,2.9,3.3,179,S,0.16,10,Despejado
08/01/2025 00:00,15.2,0,0.53,2.9,3.3,153,SSE,0.15,10,Despejado
08/01/2025 01:00,14.7,0,0.55,1.1,1.3,233,SW,0.22,10,Despejado
08/01/2025 02:00,14.2,0,0.59,2.2,2.5,158,SSE,0.2,10,Despejado
08/01/2025 03:00,13.7,0,0.62,2.9,3.6,83,E,0.18,10,Despejado
08/01/2025 04:00,13.1,0,0.65,4,4.6,9,N,0.16,10,Despejado
08/01/2025 05:00,12.5,0,0.67,4,5,11,NNE,0.17,10,Despejado
08/01/2025 06:00,11.9,0,0.69,4.3,5.4,14,NNE,0.18,10,Despejado
08/01/2025 07:00,11.9,0,0.71,4.3,5.8,16,NNE,0.19,10,Despejado
08/01/2025 08:00,12.4,0,0.69,4,5,22,NNE,0.18,10,Soleado
08/01/2025 09:00,12.9,0,0.67,3.2,4,27,NNE,0.16,10,Soleado
08/01/2025 10:00,14.1,0,0.64,2.9,3.3,33,NNE,0.15,10,Soleado
08/01/2025 11:00,15.5,0,0.57,2.2,2.5,39,NE,0.12,10,Soleado
08/01/2025 12:00,17.1,0,0.49,1.4,1.8,46,NE,0.09,10,Soleado
08/01/2025 13:00,18.3,0,0.41,0.7,0.8,52,NE,0.06,10,Soleado
08/01/2025 14:00,19.3,0,0.38,1.4,1.4,70,ENE,0.33,10,Lluvia moderada a intervalos
08/01/2025 15:00,20.1,0,0.35,1.8,2.2,88,E,0.59,10,Soleado
08/01/2025 16:00,20.2,0,0.32,2.5,2.9,106,ESE,0.86,10,Lluvia moderada a intervalos
08/01/2025 17:00,19.9,0,0.35,5.8,6.8,130,SE,0.63,10,Soleado
08/01/2025 18:00,19.4,0,0.38,9,10.4,155,SSE,0.4,10,Lluvia moderada a intervalos
08/01/2025 19:00,18.6,0,0.41,12.2,14.2,179,S,0.17,10,Despejado
08/01/2025 20:00,17.7,0,0.45,10.1,11.9,182,S,0.17,10,Despejado
08/01/2025 21:00,16.6,0,0.48,7.6,9.7,184,S,0.16,10,Despejado
08/01/2025 22:00,15.6,0,0.52,5.4,7.3,186,S,0.16,10,Despejado
08/01/2025 23:00,14.7,0,0.54,5,7.2,190,S,0.15,10,Despejado
09/01/2025 00:00,12.3,0,0.77,7.2,12.3,191,SSW,0.13,10,Despejado
09/01/2025 01:00,11.5,0,0.81,5.8,9.9,194,SSW,0.1,10,Despejado
09/01/2025 02:00,11,0,0.86,5.4,9.2,187,S,0.24,10,Despejado
09/01/2025 03:00,10.5,0,0.89,5.4,9.3,183,S,0.31,10,Parcialmente nublado
09/01/2025 04:00,9.9,0,0.91,6.1,10.5,177,S,0.38,10,Parcialmente nublado
09/01/2025 05:00,9.4,0,0.92,5,8.7,179,S,0.52,10,Parcialmente nublado
09/01/2025 06:00,8.9,0,0.92,4.7,8.3,177,S,0.59,10,Parcialmente nublado
09/01/2025 07:00,8.9,0,0.92,5.4,9.5,174,S,0.66,10,Nublado
09/01/2025 08:00,9.1,0,0.89,5.4,9.6,176,S,0.65,10,Nublado
09/01/2025 09:00,9.3,0,0.88,5.8,6.6,180,S,0.64,10,Nublado
09/01/2025 10:00,12.2,0,0.86,7.9,9.1,178,S,0.64,10,Nublado
09/01/2025 11:00,15,0,0.67,10.4,12,177,S,0.32,10,Nublado
09/01/2025 12:00,17.8,0,0.58,12.6,14.5,185,S,0.16,10,Nublado
09/01/2025 13:00,19.4,0,0.48,14.4,16.6,184,S,0,10,Soleado
09/01/2025 14:00,20.3,0,0.43,16.9,19.5,186,S,0,10,Soleado
09/01/2025 15:00,20.9,0,0.41,19.1,22,190,S,0,10,Soleado
09/01/2025 16:00,20.2,0,0.38,20.9,24,191,SSW,0,10,Soleado
09/01/2025 17:00,19.3,0,0.42,21.2,24.4,189,S,0.34,10,Parcialmente nublado
09/01/2025 18:00,18.3,0,0.43,18,20.7,183,S,0.51,10,Nublado
09/01/2025 19:00,17,0,0.45,16.6,19.1,187,S,0.68,10,Nublado
09/01/2025 20:00,15.9,0,0.52,15.5,19.2,177,S,0.66,10,Nublado
09/01/2025 21:00,15,0,0.55,14.4,16.6,180,S,0.65,10,Nublado
09/01/2025 22:00,13.9,0,0.58,12.6,14.5,182,S,0.65,10,Nublado
09/01/2025 23:00,13.3,0,0.73,12.6,14.5,181,S,0.15,10,Despejado
10/01/2025 00:00,13.5,0,0.68,14,17.3,193,SSW,0.98,10,Cielo cubierto
10/01/2025 01:00,12.7,0,0.72,14.4,16.6,200,SSW,0.97,10,Cielo cubierto
10/01/2025 02:00,12,0,0.76,15.5,18.9,190,S,0.57,10,Cielo cubierto
10/01/2025 03:00,11.4,0,0.78,14,19.1,200,SSW,0.37,10,Cielo cubierto
10/01/2025 04:00,10.9,0,0.8,13.7,18.4,196,SSW,0.16,10,Despejado
10/01/2025 05:00,10.6,0,0.81,13.7,17.9,202,SSW,0.18,10,Despejado
10/01/2025 06:00,10.4,0,0.81,13,17.2,183,S,0.19,10,Despejado
10/01/2025 07:00,11.2,0,0.82,13.7,19,185,S,0.19,10,Despejado
10/01/2025 08:00,12,0,0.74,14.8,19.4,183,S,0.11,10,Soleado
10/01/2025 09:00,12.8,0,0.69,14.4,16.6,188,S,0.06,10,Soleado
10/01/2025 10:00,15,0,0.65,14,16.2,181,S,0.02,10,Soleado
10/01/2025 11:00,17.1,0,0.56,13.7,15.7,186,S,0.02,10,Soleado
10/01/2025 12:00,19,0,0.51,16.6,19,194,SSW,0.02,10,Soleado
10/01/2025 13:00,20,0,0.47,16.9,19.5,195,SSW,0.02,10,Soleado
10/01/2025 14:00,20.5,0,0.44,19.4,22.4,199,SSW,0.22,10,Soleado
10/01/2025 15:00,20.7,0,0.43,22,25.3,206,SSW,0.32,10,Parcialmente nublado
10/01/2025 16:00,20,0,0.42,23.4,26.9,204,SSW,0.42,10,Parcialmente nublado
10/01/2025 17:00,19.3,0,0.46,22.7,26.1,203,SSW,0.41,10,Parcialmente nublado
10/01/2025 18:00,18.6,0,0.48,20.5,23.6,203,SSW,0.4,10,Parcialmente nublado
10/01/2025 19:00,17.5,0,0.5,16.2,24.1,191,SSW,0.39,10,Parcialmente nublado
10/01/2025 20:00,16.5,0,0.57,13.3,21,180,S,0.23,10,Parcialmente nublado
10/01/2025 21:00,15.7,0,0.6,10.8,17.3,175,S,0.15,10,Parcialmente nublado
10/01/2025 22:00,14.7,0,0.63,10.1,16.3,180,S,0.07,10,Despejado
10/01/2025 23:00,14.2,0,0.65,8.6,13.8,186,S,0.99,10,Cielo cubierto
11/01/2025 00:00,12.8,0,0.73,8.3,13.2,191,SSW,0.37,10,Parcialmente nublado
11/01/2025 01:00,12.5,0,0.75,7.9,13.2,181,S,0.45,10,Parcialmente nublado
11/01/2025 02:00,12.4,0,0.76,7.2,12.3,180,S,0.3,10,Parcialmente nublado
11/01/2025 03:00,12.2,0,0.77,8.6,14.2,177,S,0.23,10,Parcialmente nublado
11/01/2025 04:00,12,0,0.78,9.4,14.5,180,S,0.16,10,Despejado
11/01/2025 05:00,11.8,0,0.82,11.2,17.2,174,S,0.28,10,Despejado
11/01/2025 06:00,11.6,0,0.84,10.8,17.1,176,S,0.34,10,Parcialmente nublado
11/01/2025 07:00,12,0,0.86,9.7,15.4,164,SSE,0.4,10,Parcialmente nublado
11/01/2025 08:00,12.5,0,0.8,9.7,14.9,165,SSE,0.32,10,Parcialmente nublado
11/01/2025 09:00,13,0,0.78,7.9,9.1,178,S,0.28,10,Parcialmente nublado
11/01/2025 10:00,14.1,0,0.75,9.4,10.8,170,S,0.23,10,Soleado
11/01/2025 11:00,15,0,0.67,11.2,12.9,169,S,0.29,10,Soleado
11/01/2025 12:00,15.9,0,0.64,11.5,13.2,191,SSW,0.31,10,Parcialmente nublado
11/01/2025 13:00,16.3,0,0.6,14,16.2,185,S,0.34,5,Parcialmente nublado
11/01/2025 14:00,16.4,0,0.6,13,14.9,191,SSW,0.67,9,Parcialmente nublado
11/01/2025 15:00,16.5,0,0.6,8.3,9.6,216,SW,0.84,10,Parcialmente nublado
11/01/2025 16:00,15.9,0,0.6,7.9,9.2,233,SW,1,5,Cielo cubierto
11/01/2025 17:00,15.2,0,0.64,10.1,11.9,231,SW,1,9,Cielo cubierto
11/01/2025 18:00,14.6,0,0.66,13,15.6,253,WSW,1,9,Cielo cubierto
11/01/2025 19:00,13.9,0,0.67,13.7,16.2,161,SSE,1,9,Cielo cubierto
11/01/2025 20:00,13.4,0,0.7,13,14.9,162,SSE,0.9,10,Cielo cubierto
11/01/2025 21:00,12.9,0,0.72,12.6,14.5,164,SSE,0.84,10,Cielo cubierto
11/01/2025 22:00,13,0,0.73,9.4,11.2,170,S,0.79,10,Nublado
11/01/2025 23:00,12.3,0,0.72,10.8,12.5,207,SSW,0.28,10,Despejado
12/01/2025 00:00,13.8,0,0.74,6.8,8,148,SSE,1,10,Cielo cubierto
12/01/2025 01:00,13.6,0,0.75,10.1,12.9,184,S,1,10,Cielo cubierto
12/01/2025 02:00,13.5,0,0.75,12.6,17.5,163,SSE,0.99,5,Cielo cubierto
12/01/2025 03:00,13.3,0,0.75,9.7,13.6,167,SSE,0.99,10,Cielo cubierto
12/01/2025 04:00,12.7,0,0.76,11.2,15,172,S,0.99,10,Cielo cubierto
12/01/2025 05:00,12.2,0.8,0.82,13.7,17.9,155,SSE,0.99,10,Periodos de lluvia moderada
12/01/2025 06:00,11.6,1.1,0.85,11.2,17,168,SSE,1,10,Periodos de fuertes lluvias
12/01/2025 07:00,12.1,1.5,0.88,8.6,14.3,199,SSW,1,10,Ligeras lluvias
12/01/2025 08:00,12.6,0.8,0.77,10.4,16.7,170,S,0.84,10,Ligeras lluvias
12/01/2025 09:00,13.3,0.4,0.72,12.2,14.4,165,SSE,0.76,10,Ligeras lluvias
12/01/2025 10:00,14.1,0,0.66,12.6,14.5,183,S,0.68,10,Nublado
12/01/2025 11:00,14.7,0,0.64,12.6,14.5,182,S,0.84,10,Nublado
12/01/2025 12:00,15.3,0,0.63,13.3,15.3,189,S,0.92,10,Nublado
12/01/2025 13:00,15.5,0,0.62,15.1,17.4,191,SSW,1,10,Cielo cubierto
12/01/2025 14:00,15.5,0,0.63,14.4,16.6,186,S,1,10,Cielo cubierto
12/01/2025 15:00,15.5,0,0.63,13,14.9,188,S,1,10,Cielo cubierto
12/01/2025 16:00,15.1,0,0.64,9.7,11.2,180,S,1,10,Cielo cubierto
12/01/2025 17:00,14.7,0,0.66,14,16.2,189,S,1,10,Cielo cubierto
12/01/2025 18:00,14.3,0,0.67,10.4,12,201,SSW,1,10,Cielo cubierto
12/01/2025 19:00,13.9,0,0.68,9.4,14.4,190,S,1,9,Cielo cubierto
12/01/2025 20:00,13.5,0,0.72,10.4,16.3,189,S,0.8,10,Cielo cubierto
12/01/2025 21:00,13.3,0,0.74,10.8,16.9,187,S,0.7,10,Cielo cubierto
12/01/2025 22:00,13.7,0,0.76,12.6,16.3,163,SSE,0.6,10,Parcialmente nublado
12/01/2025 23:00,12.8,0,0.73,8.3,9.6,188,S,1,10,Cielo cubierto
13/01/2025 00:00,12,0,0.83,7.6,9.6,176,S,0.93,10,Cielo cubierto
13/01/2025 01:00,11.7,0,0.85,6.8,9.3,173,S,0.91,10,Cielo cubierto
13/01/2025 02:00,11.5,0,0.86,6.1,9.2,169,S,0.96,10,Cielo cubierto
13/01/2025 03:00,11.3,0,0.86,6.8,11.2,166,SSE,0.98,10,Cielo cubierto
13/01/2025 04:00,11,0,0.87,6.5,10.7,162,SSE,1,10,Cielo cubierto
13/01/2025 05:00,10.7,0,0.9,6.8,11.5,159,SSE,0.91,10,Cielo cubierto
13/01/2025 06:00,10.5,0,0.92,5.4,9.3,174,S,0.87,10,Cielo cubierto
13/01/2025 07:00,10.9,0,0.94,6.1,10.5,171,S,0.83,10,Nublado
13/01/2025 08:00,11.4,0,0.86,5,8,168,SSE,0.91,10,Nublado
13/01/2025 09:00,11.9,0,0.82,6.1,7.1,180,S,0.95,10,Nublado
13/01/2025 10:00,13.4,0,0.79,6.1,7.1,162,SSE,0.99,10,Cielo cubierto
13/01/2025 11:00,14.8,0,0.66,5.8,6.6,201,SSW,0.96,10,Cielo cubierto
13/01/2025 12:00,16.2,0,0.6,7.2,8.3,173,S,0.95,10,Cielo cubierto
13/01/2025 13:00,16.8,0,0.53,6.8,7.9,192,SSW,0.94,10,Cielo cubierto
13/01/2025 14:00,17.1,0,0.52,4.7,5.4,196,SSW,0.97,10,Cielo cubierto
13/01/2025 15:00,17.3,0,0.52,6.1,7.1,190,S,0.99,10,Cielo cubierto
13/01/2025 16:00,17.3,0,0.51,10.4,12,173,S,1,10,Cielo cubierto
13/01/2025 17:00,17.3,0,0.52,11.9,13.7,175,S,0.83,10,Cielo cubierto
13/01/2025 18:00,17.2,0,0.52,11.2,12.9,184,S,0.75,10,Cielo cubierto
13/01/2025 19:00,16.5,0,0.52,10.1,12.3,187,S,0.67,10,Nublado
13/01/2025 20:00,15.7,0,0.6,9,12.2,184,S,0.64,10,Nublado
13/01/2025 21:00,15,0,0.64,10.4,15.8,171,S,0.63,10,Nublado
13/01/2025 22:00,13.7,0,0.68,5.8,9.6,176,S,0.62,10,Parcialmente nublado
13/01/2025 23:00,13.4,0,0.81,4.7,8,184,S,0.95,10,Cielo cubierto
14/01/2025 00:00,13.4,0,0.68,2.2,3.9,152,SSE,0.76,10,Nublado
14/01/2025 01:00,12.9,0,0.7,1.4,2.6,150,SSE,0.75,10,Nublado
14/01/2025 02:00,12.6,0,0.74,1.8,3.3,157,SSE,0.59,10,Nublado
14/01/2025 03:00,12.3,0,0.76,1.1,1.9,103,ESE,0.51,10,Nublado
14/01/2025 04:00,12,0,0.78,1.8,3.2,334,NNW,0.43,10,Parcialmente nublado
14/01/2025 05:00,11.7,0,0.81,0.7,1.3,32,NNE,0.37,10,Parcialmente nublado
14/01/2025 06:00,11.5,0,0.82,1.1,1.9,17,NNE,0.34,10,Parcialmente nublado
14/01/2025 07:00,11.7,0,0.83,1.1,2,26,NNE,0.32,10,Parcialmente nublado
14/01/2025 08:00,12,0,0.81,2.2,4,125,SE,0.45,10,Parcialmente nublado
14/01/2025 09:00,12.2,0,0.79,2.2,2.5,141,SE,0.51,10,Parcialmente nublado
14/01/2025 10:00,13.5,0,0.78,1.4,1.7,102,ESE,0.58,10,Parcialmente nublado
14/01/2025 11:00,14.7,0,0.69,1.4,1.7,36,NE,0.65,10,Parcialmente nublado
14/01/2025 12:00,15.9,0,0.65,2.5,2.9,23,NNE,0.69,10,Parcialmente nublado
14/01/2025 13:00,16.8,0,0.6,4.3,5,15,NNE,0.73,10,Nublado
14/01/2025 14:00,17.4,0,0.58,5.4,6.2,13,NNE,0.68,10,Nublado
14/01/2025 15:00,17.9,0,0.57,6.1,7.1,13,NNE,0.65,10,Nublado
14/01/2025 16:00,17.9,0,0.56,5,5.8,20,NNE,0.63,10,Nublado
14/01/2025 17:00,17.8,0,0.58,4.7,5.4,2,N,0.54,10,Nublado
14/01/2025 18:00,17.7,0,0.59,5.8,6.8,334,NNW,0.49,9,Nublado
14/01/2025 19:00,16.5,0,0.6,7.6,9.9,312,NW,0.44,5,Parcialmente nublado
14/01/2025 20:00,15.3,0,0.69,11.2,16.9,343,NNW,0.48,10,Parcialmente nublado
14/01/2025 21:00,14.2,0,0.74,14,22,7,N,0.5,10,Parcialmente nublado
14/01/2025 22:00,13.9,0,0.79,10.4,16.3,0,N,0.52,10,Parcialmente nublado
14/01/2025 23:00,12.8,0,0.66,7.6,12.1,0,N,0.77,10,Nublado
15/01/2025 00:00,12.8,0,0.83,3.6,5.9,13,NNE,0.73,10,Nublado
15/01/2025 01:00,11.9,0,0.86,5,8.4,13,NNE,0.94,10,Cielo cubierto
15/01/2025 02:00,11.4,0,0.88,6.1,10.1,10,N,0.96,10,Cielo cubierto
15/01/2025 03:00,10.9,0,0.89,6.1,9.8,15,NNE,0.97,10,Cielo cubierto
15/01/2025 04:00,10.6,0,0.91,5.4,8.4,15,NNE,0.98,10,Cielo cubierto
15/01/2025 05:00,10.4,0,0.9,5.4,8.1,17,NNE,0.98,10,Cielo cubierto
15/01/2025 06:00,10.2,0,0.9,5,7.6,10,N,0.98,10,Cielo cubierto
15/01/2025 07:00,10.1,0,0.9,4.7,7.3,16,NNE,0.99,10,Cielo cubierto
15/01/2025 08:00,10.1,0,0.88,4.7,7.3,15,NNE,0.96,10,Cielo cubierto
15/01/2025 09:00,10.2,0,0.87,5.4,6.2,0,N,0.95,10,Cielo cubierto
15/01/2025 10:00,10.7,0,0.86,4,4.6,26,NNE,0.94,10,Cielo cubierto
15/01/2025 11:00,11.3,0,0.82,5.4,6.2,21,NNE,0.81,10,Cielo cubierto
15/01/2025 12:00,11.8,0,0.79,5.4,6.2,7,N,0.74,10,Cielo cubierto
15/01/2025 13:00,13.4,0,0.77,7.6,8.7,4,N,0.67,10,Nublado
15/01/2025 14:00,14.8,0,0.69,7.6,8.7,5,N,0.37,10,Nublado
15/01/2025 15:00,16.1,0,0.65,6.5,7.5,11,NNE,0.21,10,Nublado
15/01/2025 16:00,16.8,0,0.61,6.1,7.1,16,NNE,0.06,10,Soleado
15/01/2025 17:00,17.1,0,0.63,6.8,7.9,20,NNE,0.07,10,Soleado
15/01/2025 18:00,17.3,0,0.64,9,10.4,19,NNE,0.07,10,Soleado
15/01/2025 19:00,16.6,0,0.65,10.1,11.6,18,NNE,0.07,10,Despejado
15/01/2025 20:00,15.9,0,0.7,12.6,14.5,7,N,0.39,10,Parcialmente nublado
15/01/2025 21:00,15.2,0,0.73,12.2,14.1,11,NNE,0.54,10,Nublado
15/01/2025 22:00,14.1,0,0.76,9,10.8,8,N,0.7,10,Nublado
15/01/2025 23:00,13.8,0,0.81,8.6,12,353,N,0.53,10,Nublado
16/01/2025 00:00,13.9,0,0.83,7.6,9.6,17,NNE,0.85,10,Parcialmente nublado
16/01/2025 01:00,12.9,0,0.86,7.9,9.9,7,N,1,10,Cielo cubierto
16/01/2025 02:00,12.3,0,0.88,8.6,10.2,4,N,1,10,Cielo cubierto
16/01/2025 03:00,11.9,0,0.9,8.6,9.9,7,N,1,10,Cielo cubierto
16/01/2025 04:00,11.5,0,0.91,9.4,10.8,356,N,1,10,Cielo cubierto
16/01/2025 05:00,11.3,0,0.91,8.3,10.8,8,N,1,10,Cielo cubierto
16/01/2025 06:00,11.2,0,0.91,7.6,12.1,10,N,1,10,Cielo cubierto
16/01/2025 07:00,11,0,0.91,7.9,12.8,1,N,1,10,Cielo cubierto
16/01/2025 08:00,10.9,0,0.9,6.8,10.3,7,N,1,10,Cielo cubierto
16/01/2025 09:00,10.8,0,0.9,5.4,6.2,8,N,0.99,10,Cielo cubierto
16/01/2025 10:00,11.6,0,0.9,5.8,6.6,11,NNE,0.99,10,Cielo cubierto
16/01/2025 11:00,12.5,0,0.79,5.4,6.2,26,NNE,0.63,10,Cielo cubierto
16/01/2025 12:00,13.3,0,0.73,4.7,5.4,14,NNE,0.46,10,Cielo cubierto
16/01/2025 13:00,15.3,0,0.68,4.3,5,21,NNE,0.28,10,Parcialmente nublado
16/01/2025 14:00,17.1,0,0.56,3.2,3.7,45,NE,0.18,10,Parcialmente nublado
16/01/2025 15:00,18.8,0,0.5,3.6,4.1,29,NNE,0.13,10,Parcialmente nublado
16/01/2025 16:00,19.6,0,0.44,4,4.6,31,NNE,0.08,10,Soleado
16/01/2025 17:00,20,0,0.44,4,4.6,32,NNE,0.05,10,Soleado
16/01/2025 18:00,20.1,0,0.44,4.7,5.4,58,ENE,0.04,10,Soleado
16/01/2025 19:00,18.9,0,0.45,4.7,5.4,94,E,0.03,10,Despejado
16/01/2025 20:00,17.7,0,0.53,4.7,5.9,134,SE,0.03,10,Despejado
16/01/2025 21:00,16.4,0,0.56,6.5,9.5,156,SSE,0.04,10,Despejado
16/01/2025 22:00,15.3,0,0.6,2.9,4.3,156,SSE,0.04,10,Despejado
16/01/2025 23:00,14.1,0,0.79,1.1,1.7,64,ENE,0.7,10,Parcialmente nublado
17/01/2025 00:00,14.5,0,0.66,2.5,3.6,59,ENE,0,10,Despejado
17/01/2025 01:00,13.5,0,0.7,1.8,2.8,4,N,0,10,Despejado
17/01/2025 02:00,12.8,0,0.76,1.8,3.1,57,ENE,0.05,10,Despejado
17/01/2025 03:00,12.1,0,0.79,1.1,1.9,40,NE,0.07,10,Despejado
17/01/2025 04:00,11.1,0,0.83,1.8,3.2,87,E,0.09,10,Despejado
17/01/2025 05:00,10.3,0,0.88,1.4,2.6,118,ESE,0.33,10,Parcialmente nublado
17/01/2025 06:00,9.5,0,0.91,2.2,3.9,137,SE,0.44,10,Parcialmente nublado
17/01/2025 07:00,9.2,0,0.94,2.2,4,141,SE,0.56,10,Neblina
17/01/2025 08:00,9,0,0.93,2.5,4.8,173,S,0.67,10,Neblina
17/01/2025 09:00,9,0,0.92,2.9,3.3,189,S,0.72,10,Neblina
17/01/2025 10:00,12.3,0,0.92,2.9,3.3,168,SSE,0.77,10,Nublado
17/01/2025 11:00,15.7,0,0.64,0.7,0.8,152,SSE,0.39,10,Nublado
17/01/2025 12:00,19,0,0.5,1.1,1.3,16,NNE,0.19,10,Nublado
17/01/2025 13:00,21.2,0,0.37,2.2,2.5,9,N,0,10,Soleado
17/01/2025 14:00,22.6,0,0.31,1.8,2.1,12,NNE,0,10,Soleado
17/01/2025 15:00,23.5,0,0.28,1.8,2.1,40,NE,0,10,Soleado
17/01/2025 16:00,23.4,0,0.25,2.5,2.9,64,ENE,0,10,Soleado
17/01/2025 17:00,23.1,0,0.27,2.5,2.9,91,E,0.04,10,Soleado
17/01/2025 18:00,22.6,0,0.28,3.6,4.1,135,SE,0.06,10,Soleado
17/01/2025 19:00,21,0,0.29,6.5,7.5,161,SSE,0.08,10,Despejado
17/01/2025 20:00,19.5,0,0.34,10.8,12.4,170,S,0.04,10,Despejado
17/01/2025 21:00,18.1,0,0.36,10.1,14.3,175,S,0.03,10,Despejado
17/01/2025 22:00,16.5,0,0.39,8.3,13.5,182,S,0.01,10,Despejado
17/01/2025 23:00,16,0,0.62,6.8,11.4,186,S,0,10,Despejado
18/01/2025 00:00,15.9,0,0.56,4.3,7.2,144,SE,0.19,10,Parcialmente nublado
18/01/2025 01:00,15.1,0,0.6,4.7,7.8,137,SE,0.13,10,Despejado
18/01/2025 02:00,14.5,0,0.63,4.7,8,145,SE,0.06,10,Despejado
18/01/2025 03:00,13.9,0,0.65,3.6,6.2,155,SSE,0.03,10,Despejado
18/01/2025 04:00,13.3,0,0.66,3.2,5.7,160,SSE,0,10,Despejado
18/01/2025 05:00,12.8,0,0.68,3.6,6.5,163,SSE,0,10,Despejado
18/01/2025 06:00,12.3,0,0.69,2.2,4,167,SSE,0,10,Despejado
18/01/2025 07:00,12.7,0,0.7,1.8,3.3,159,SSE,0,10,Despejado
18/01/2025 08:00,13.3,0,0.62,1.1,2,158,SSE,0,10,Soleado
18/01/2025 09:00,13.8,0,0.59,0.7,0.8,119,ESE,0,10,Soleado
